,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
499,600519.XSHG,600519,贵州茅台,XSHG,2020-01-20,1107.5,1107.5,1111.86,1111.86,1082.0,1091.0,3539130,3858246844,21579,0.0028,0.9792323709,1370511799800,1370511799800,-0.0149,33.4884,33.7511,10.9415,1,1090.168
500,600519.XSHG,600519,贵州茅台,XSHG,2020-01-21,1091.0,1091.0,1081.0,1087.0,1072.3,1075.3,3287405,3542441308,21116,0.0026,0.9792323709,1350789494340,1350789494340,-0.0144,33.0065,33.2654,10.784,1,1077.58
501,600519.XSHG,600519,贵州茅台,XSHG,2020-01-22,1075.3,1075.3,1070.0,1084.0,1055.38,1075.51,3620004,3875275065,24000,0.0029,0.9792323709,1351053295878,1351053295878,0.0002,33.013,33.2719,10.7861,1,1070.517
502,600519.XSHG,600519,贵州茅台,XSHG,2020-01-23,1075.51,1075.51,1076.0,1076.0,1037.0,1052.8,5346843,5638945742,31323,0.0043,0.9792323709,1322525043840,1322525043840,-0.0211,32.3159,32.5693,10.5584,1,1054.631
503,600519.XSHG,600519,贵州茅台,XSHG,2020-02-03,1052.8,1052.8,985.0,1010.68,980.0,1003.92,12344288,12314991759,56746,0.0098,0.9792323709,1261122095376,1261122095376,-0.0464,30.8155,31.0572,10.0682,1,997.627
504,600519.XSHG,600519,贵州茅台,XSHG,2020-02-04,1003.92,1003.92,1015.0,1057.0,1011.01,1038.01,6262418,6490469043,36388,0.005,0.9792323709,1303945878378,1303945878378,0.034,31.8619,32.1118,10.4101,1,1036.416
505,600519.XSHG,600519,贵州茅台,XSHG,2020-02-05,1038.01,1038.01,1050.0,1054.0,1033.03,1049.99,4741824,4956355235,27157,0.0038,0.9792323709,1318995128022,1318995128022,0.0115,32.2296,32.4824,10.5302,1,1045.242
506,600519.XSHG,600519,贵州茅台,XSHG,2020-02-06,1049.99,1049.99,1059.43,1075.0,1052.02,1071.0,4717121,5011246407,30677,0.0038,0.9792323709,1345387843800,1345387843800,0.02,32.8745,33.1323,10.7409,1,1062.353
507,600519.XSHG,600519,贵州茅台,XSHG,2020-02-07,1071.0,1071.0,1070.01,1077.0,1061.02,1076.0,3127871,3348894576,18776,0.0025,0.9792323709,1351668832800,1351668832800,0.0047,33.028,33.287,10.7911,1,1070.663
508,600519.XSHG,600519,贵州茅台,XSHG,2020-02-10,1076.0,1076.0,1062.0,1074.6,1057.2,1066.49,3053342,3251908506,19954,0.0024,0.9792323709,1339722391722,1339722391722,-0.0088,32.7361,32.9928,10.6957,1,1065.033
509,600519.XSHG,600519,贵州茅台,XSHG,2020-02-11,1066.49,1066.49,1063.0,1099.68,1062.8,1098.0,4791793,5222918915,27222,0.0038,0.9792323709,1379305184400,1379305184400,0.0295,33.7033,33.9676,11.0117,1,1089.972
510,600519.XSHG,600519,贵州茅台,XSHG,2020-02-12,1098.0,1098.0,1089.0,1098.79,1085.88,1097.27,2812543,3072293973,17719,0.0022,0.9792323709,1378388160006,1378388160006,-0.0007,33.6809,33.945,11.0044,1,1092.354
511,600519.XSHG,600519,贵州茅台,XSHG,2020-02-13,1097.27,1097.27,1098.0,1113.89,1088.01,1091.0,3035736,3335277425,18689,0.0024,0.9792323709,1370511799800,1370511799800,-0.0057,33.4884,33.7511,10.9415,1,1098.672
512,600519.XSHG,600519,贵州茅台,XSHG,2020-02-14,1091.0,1091.0,1090.45,1093.51,1083.11,1088.0,2328760,2534568401,12229,0.0019,0.9792323709,1366743206400,1366743206400,-0.0027,33.3963,33.6583,10.9114,1,1088.377
513,600519.XSHG,600519,贵州茅台,XSHG,2020-02-17,1088.0,1088.0,1082.5,1096.19,1082.4,1093.82,2702822,2946182657,16533,0.0022,0.9792323709,1374054277596,1374054277596,0.0053,33.575,33.8383,10.9698,1,1090.039
514,600519.XSHG,600519,贵州茅台,XSHG,2020-02-18,1093.82,1093.82,1090.01,1096.88,1083.0,1084.0,2666496,2897729692,17562,0.0021,0.9792323709,1361718415200,1361718415200,-0.009,33.2736,33.5345,10.8713,1,1086.718
515,600519.XSHG,600519,贵州茅台,XSHG,2020-02-19,1084.0,1084.0,1085.0,1101.5,1078.0,1096.5,3705147,4052365602,21563,0.0029,0.9792323709,1377420887700,1377420887700,0.0115,33.6573,33.9212,10.9967,1,1093.713
516,600519.XSHG,600519,贵州茅台,XSHG,2020-02-20,1096.5,1096.5,1096.7,1124.0,1095.41,1118.0,4680262,5220660940,26124,0.0037,0.9792323709,1404429140400,1404429140400,0.0196,34.3172,34.5863,11.2123,1,1115.463
517,600519.XSHG,600519,贵州茅台,XSHG,2020-02-21,1118.0,1118.0,1111.46,1123.54,1110.01,1112.88,2894008,3225337160,17269,0.0023,0.9792323709,1397997407664,1397997407664,-0.0046,34.16,34.4279,11.1609,1,1114.488
518,600519.XSHG,600519,贵州茅台,XSHG,2020-02-24,1112.88,1112.88,1105.5,1110.0,1085.5,1087.18,3865036,4221857466,23648,0.0031,0.9792323709,1365713124204,1365713124204,-0.0231,33.3712,33.6329,10.9032,1,1092.32
519,600519.XSHG,600519,贵州茅台,XSHG,2020-02-25,1087.18,1087.18,1078.0,1082.09,1067.88,1074.81,3838562,4127432130,24659,0.0031,0.9792323709,1350173957418,1350173957418,-0.0114,32.9915,33.2502,10.7791,1,1075.255
520,600519.XSHG,600519,贵州茅台,XSHG,2020-02-26,1074.81,1074.81,1062.0,1084.0,1055.0,1073.7,4356097,4663278433,23666,0.0035,0.9792323709,1348779577860,1348779577860,-0.001,32.9574,33.2159,10.768,1,1070.518
521,600519.XSHG,600519,贵州茅台,XSHG,2020-02-27,1073.7,1073.7,1076.0,1094.99,1076.0,1087.39,3449829,3758783810,21326,0.0027,0.9792323709,1365976925742,1365976925742,0.0128,33.3776,33.6394,10.9053,1,1089.557
522,600519.XSHG,600519,贵州茅台,XSHG,2020-02-28,1087.39,1087.39,1070.3,1082.0,1049.97,1057.0,4994657,5307929213,29477,0.004,0.9792323709,1327801074600,1327801074600,-0.0279,32.4448,32.6992,10.6005,1,1062.721
523,600519.XSHG,600519,贵州茅台,XSHG,2020-03-02,1057.0,1057.0,1050.11,1096.55,1050.01,1086.01,4766304,5154329159,28810,0.0038,0.9792323709,1364243372778,1364243372778,0.0274,33.3353,33.5967,10.8914,1,1081.41
524,600519.XSHG,600519,贵州茅台,XSHG,2020-03-03,1086.01,1086.01,1098.0,1118.88,1098.0,1113.0,5025015,5585227657,28626,0.004,0.9792323709,1398148151400,1398148151400,0.0249,34.1637,34.4317,11.1621,1,1111.485
525,600519.XSHG,600519,贵州茅台,XSHG,2020-03-04,1113.0,1113.0,1125.0,1139.0,1116.24,1128.92,5379299,6080149243,31129,0.0043,0.9792323709,1418146820376,1418146820376,0.0143,34.6524,34.9242,11.3218,1,1130.287
526,600519.XSHG,600519,贵州茅台,XSHG,2020-03-05,1128.92,1128.92,1136.31,1174.99,1130.56,1171.0,6242645,7210485104,35439,0.005,0.9792323709,1471007623800,1471007623800,0.0373,35.944,36.2259,11.7438,1,1155.037
527,600519.XSHG,600519,贵州茅台,XSHG,2020-03-06,1171.0,1171.0,1163.0,1176.0,1151.98,1155.5,3064100,3553622358,18995,0.0024,0.9792323709,1451536557900,1451536557900,-0.0132,35.4683,35.7464,11.5884,1,1159.761
528,600519.XSHG,600519,贵州茅台,XSHG,2020-03-09,1155.5,1155.5,1135.0,1135.0,1111.31,1114.01,4340409,4865288500,27893,0.0035,0.9792323709,1399416911178,1399416911178,-0.0359,34.1947,34.4629,11.1723,1,1120.929
529,600519.XSHG,600519,贵州茅台,XSHG,2020-03-10,1114.01,1114.01,1113.0,1168.0,1113.0,1156.0,5806293,6635936156,31639,0.0046,0.9792323709,1452164656800,1452164656800,0.0377,35.4836,35.7619,11.5934,1,1142.887
530,600519.XSHG,600519,贵州茅台,XSHG,2020-03-11,1156.0,1156.0,1155.5,1169.58,1141.0,1158.52,3554757,4124607952,20217,0.0028,0.9792323709,1455330275256,1455330275256,0.0022,35.561,35.8399,11.6186,1,1160.307
531,600519.XSHG,600519,贵州茅台,XSHG,2020-03-12,1158.52,1158.52,1141.22,1153.0,1125.1,1138.5,3663063,4172606105,22347,0.0029,0.9792323709,1430181195300,1430181195300,-0.0173,34.9465,35.2205,11.4179,1,1139.103
532,600519.XSHG,600519,贵州茅台,XSHG,2020-03-13,1138.5,1138.5,1090.0,1128.98,1080.0,1112.03,7588531,8348496480,41541,0.006,0.9792323709,1396929639534,1396929639534,-0.0232,34.134,34.4016,11.1524,1,1100.147
533,600519.XSHG,600519,贵州茅台,XSHG,2020-03-16,1112.03,1112.03,1103.98,1107.95,1062.0,1067.0,5123254,5548946745,31942,0.0041,0.9792323709,1340363052600,1340363052600,-0.0405,32.7518,33.0086,10.7008,1,1083.09
534,600519.XSHG,600519,贵州茅台,XSHG,2020-03-17,1067.0,1067.0,1055.0,1078.0,1011.12,1045.1,7935912,8277472787,43069,0.0063,0.9792323709,1312852320780,1312852320780,-0.0205,32.0795,32.3311,10.4812,1,1043.04
535,600519.XSHG,600519,贵州茅台,XSHG,2020-03-18,1045.1,1045.1,1040.0,1060.0,1007.99,1007.99,7345988,7582762547,41878,0.0058,0.9792323709,1266234820422,1266234820422,-0.0355,30.9404,31.1831,10.109,1,1032.232
536,600519.XSHG,600519,贵州茅台,XSHG,2020-03-19,1007.99,1007.99,993.99,1015.0,960.1,996.0,10226507,10075880470,54007,0.0081,0.9792323709,1251173008800,1251173008800,-0.0119,30.5724,30.8122,9.9887,1,985.271
537,600519.XSHG,600519,贵州茅台,XSHG,2020-03-20,996.0,996.0,1011.0,1043.0,1011.0,1035.28,6013919,6169094444,32505,0.0048,0.9792323709,1300516458384,1300516458384,0.0394,31.7781,32.0273,10.3827,1,1025.803
538,600519.XSHG,600519,贵州茅台,XSHG,2020-03-23,1035.28,1035.28,1000.0,1035.28,991.52,1019.0,4847210,4918121944,29811,0.0039,0.9792323709,1280065558200,1280065558200,-0.0157,31.2784,31.5237,10.2194,1,1014.629
539,600519.XSHG,600519,贵州茅台,XSHG,2020-03-24,1019.0,1019.0,1043.0,1058.88,1035.0,1056.0,4665096,4900364144,26310,0.0037,0.9792323709,1326544876800,1326544876800,0.0363,32.4141,32.6683,10.5905,1,1050.432
540,600519.XSHG,600519,贵州茅台,XSHG,2020-03-25,1056.0,1056.0,1087.98,1091.36,1074.2,1080.1,3704866,4015061222,20724,0.0029,0.9792323709,1356819243780,1356819243780,0.0228,33.1539,33.4139,10.8322,1,1083.726
541,600519.XSHG,600519,贵州茅台,XSHG,2020-03-26,1080.1,1080.1,1073.33,1091.2,1062.0,1064.92,3004856,3231754298,19097,0.0024,0.9792323709,1337750161176,1337750161176,-0.0141,32.6879,32.9443,10.6799,1,1075.511
542,600519.XSHG,600519,贵州茅台,XSHG,2020-03-27,1064.92,1064.92,1085.0,1092.0,1075.01,1075.5,3626112,3931759353,20373,0.0029,0.9792323709,1351040733900,1351040733900,0.0099,33.0127,33.2716,10.786,1,1084.291
543,600519.XSHG,600519,贵州茅台,XSHG,2020-03-30,1075.5,1075.5,1060.25,1077.0,1057.0,1072.0,3068741,3279823025,18402,0.0024,0.9792323709,1346644041600,1346644041600,-0.0033,32.9052,33.1633,10.7509,1,1068.785
544,600519.XSHG,600519,贵州茅台,XSHG,2020-03-31,1072.0,1072.0,1082.0,1115.0,1081.8,1111.0,4798437,5293170703,26939,0.0038,0.9792323709,1395635755800,1395635755800,0.0364,34.1023,34.3698,11.1421,1,1103.103
545,600519.XSHG,600519,贵州茅台,XSHG,2020-04-01,1111.0,1111.0,1117.0,1129.0,1103.0,1103.0,3320535,3700184247,19013,0.0026,0.9792323709,1385586173400,1385586173400,-0.0072,33.8568,34.1223,11.0618,1,1114.334
546,600519.XSHG,600519,贵州茅台,XSHG,2020-04-02,1103.0,1103.0,1104.0,1145.0,1103.88,1145.0,4520561,5095167594,24751,0.0036,0.9792323709,1438346481000,1438346481000,0.0381,35.146,35.4216,11.4831,1,1127.11
547,600519.XSHG,600519,贵州茅台,XSHG,2020-04-03,1145.0,1145.0,1139.03,1147.96,1131.98,1139.79,2761761,3148421866,16834,0.0022,0.9792323709,1431801690462,1431801690462,-0.0046,34.9861,35.2604,11.4308,1,1140.005
548,600519.XSHG,600519,贵州茅台,XSHG,2020-04-07,1139.79,1139.79,1161.95,1166.5,1148.89,1159.95,4348800,5041525481,21843,0.0035,0.9792323709,1457126638110,1457126638110,0.0177,35.6049,35.8841,11.633,1,1159.291
549,600519.XSHG,600519,贵州茅台,XSHG,2020-04-08,1159.95,1159.95,1152.0,1166.31,1152.0,1159.76,2422442,2809422100,15110,0.0019,0.9792323709,1456887960528,1456887960528,-0.0002,35.599,35.8782,11.6311,1,1159.748
550,600519.XSHG,600519,贵州茅台,XSHG,2020-04-09,1159.76,1159.76,1166.0,1169.0,1147.96,1158.5,2281697,2640230492,13503,0.0018,0.9792323709,1455305151300,1455305151300,-0.0011,35.5604,35.8392,11.6184,1,1157.135
551,600519.XSHG,600519,贵州茅台,XSHG,2020-04-10,1158.5,1158.5,1157.88,1181.5,1153.5,1165.0,2780434,3252600672,16007,0.0022,0.9792323709,1463470437000,1463470437000,0.0056,35.7599,36.0403,11.6836,1,1169.818
552,600519.XSHG,600519,贵州茅台,XSHG,2020-04-13,1165.0,1165.0,1165.0,1169.98,1148.5,1162.3,1598147,1854563731,9406,0.0013,0.9792323709,1460078702940,1460078702940,-0.0023,35.677,35.9568,11.6566,1,1160.446
553,600519.XSHG,600519,贵州茅台,XSHG,2020-04-14,1162.3,1162.3,1176.0,1191.55,1166.0,1185.1,3679955,4340858665,22210,0.0029,0.9792323709,1488720012780,1488720012780,0.0196,36.3769,36.6621,11.8852,1,1179.596
554,600519.XSHG,600519,贵州茅台,XSHG,2020-04-15,1185.1,1185.1,1192.0,1203.99,1187.1,1189.6,2933229,3501318260,19613,0.0023,0.9792323709,1494372902880,1494372902880,0.0038,36.515,36.8013,11.9303,1,1193.674
555,600519.XSHG,600519,贵州茅台,XSHG,2020-04-16,1189.6,1189.6,1192.97,1197.1,1184.1,1197.1,2172774,2588431844,13929,0.0017,0.9792323709,1503794386380,1503794386380,0.0063,36.4941,36.4941,11.0565,1,1191.303
556,600519.XSHG,600519,贵州茅台,XSHG,2020-04-17,1197.1,1197.1,1210.0,1234.56,1205.01,1226.0,3824569,4676618151,21998,0.003,0.9792323709,1540098502800,1540098502800,0.0241,37.3752,37.3752,11.3234,1,1222.783
557,600519.XSHG,600519,贵州茅台,XSHG,2020-04-20,1226.0,1226.0,1221.0,1231.5,1216.8,1227.3,2423864,2963483323,16732,0.0019,0.9792323709,1541731559940,1541731559940,0.0011,37.4148,37.4148,11.3354,1,1222.628
558,600519.XSHG,600519,贵州茅台,XSHG,2020-04-21,1227.3,1227.3,1221.02,1223.99,1193.0,1200.0,2922422,3517018487,19733,0.0023,0.9792323709,1507437360000,1507437360000,-0.0222,36.5825,36.5825,11.0833,1,1203.46
559,600519.XSHG,600519,贵州茅台,XSHG,2020-04-22,1200.0,1200.0,1206.0,1249.5,1202.22,1244.5,4403473,5430377598,27394,0.0035,0.9792323709,1563338162100,1563338162100,0.0371,36.2902,29.8489,10.4849,1,1233.203
560,600519.XSHG,600519,贵州茅台,XSHG,2020-04-23,1244.5,1244.5,1250.0,1265.68,1247.77,1252.26,2689851,3377042463,17348,0.0021,0.9792323709,1573086257028,1573086257028,0.0062,36.5165,30.035,10.5503,1,1255.476
561,600519.XSHG,600519,贵州茅台,XSHG,2020-04-24,1252.26,1252.26,1248.0,1259.89,1235.18,1250.56,1912240,2390444036,13376,0.0015,0.9792323709,1570950720768,1570950720768,-0.0014,36.4669,29.9942,10.5359,1,1250.075
562,600519.XSHG,600519,贵州茅台,XSHG,2020-04-27,1250.56,1250.56,1257.0,1278.17,1250.96,1276.0,2590391,3284513346,18438,0.0021,0.9792323709,1602908392800,1602908392800,0.0203,37.2087,30.6044,10.7503,1,1267.96
563,600519.XSHG,600519,贵州茅台,XSHG,2020-04-28,1276.0,1276.0,1285.31,1299.94,1271.88,1279.13,3466190,4458549425,20982,0.0028,0.9792323709,1606840291914,1606840291914,0.0025,37.3,30.6795,10.7766,1,1286.297
564,600519.XSHG,600519,贵州茅台,XSHG,2020-04-29,1279.13,1279.13,1277.8,1288.1,1258.0,1274.9,2344406,2976724957,14473,0.0019,0.9792323709,1601526575220,1601526575220,-0.0033,37.1767,30.578,10.741,1,1269.714
565,600519.XSHG,600519,贵州茅台,XSHG,2020-04-30,1274.9,1274.9,1271.0,1285.01,1258.88,1265.7,2466087,3134408881,14644,0.002,0.9792323709,1589969555460,1589969555460,-0.0072,36.9084,30.3574,10.6635,1,1271.005
566,600519.XSHG,600519,贵州茅台,XSHG,2020-05-06,1265.7,1265.7,1251.0,1300.0,1250.0,1300.0,3583481,4598589768,24351,0.0029,0.9792323709,1633057140000,1633057140000,0.0271,37.9086,31.18,10.9525,1,1283.274
567,600519.XSHG,600519,贵州茅台,XSHG,2020-05-07,1300.0,1300.0,1299.4,1314.99,1293.0,1312.0,2793474,3647628296,18355,0.0022,0.9792323709,1648131513600,1648131513600,0.0092,38.2585,31.4679,11.0536,1,1305.768
568,600519.XSHG,600519,贵州茅台,XSHG,2020-05-08,1312.0,1312.0,1317.0,1338.0,1308.51,1314.61,2907868,3839218026,20260,0.0023,0.9792323709,1651410189858,1651410189858,0.002,38.3346,31.5305,11.0756,1,1320.286
569,600519.XSHG,600519,贵州茅台,XSHG,2020-05-11,1314.61,1314.61,1320.0,1335.0,1313.67,1323.01,2367119,3135990964,14939,0.0019,0.9792323709,1661962251378,1661962251378,0.0064,38.5796,31.7319,11.1463,1,1324.813
570,600519.XSHG,600519,贵州茅台,XSHG,2020-05-12,1323.01,1323.01,1318.0,1334.99,1316.0,1333.0,1972181,2621824685,14024,0.0016,0.9792323709,1674511667400,1674511667400,0.0076,38.8709,31.9715,11.2305,1,1329.404
571,600519.XSHG,600519,贵州茅台,XSHG,2020-05-13,1333.0,1333.0,1333.0,1337.99,1322.88,1335.95,2201431,2931464950,14263,0.0018,0.9792323709,1678217450910,1678217450910,0.0022,38.9569,32.0423,11.2553,1,1331.618
572,600519.XSHG,600519,贵州茅台,XSHG,2020-05-14,1335.95,1335.95,1330.0,1334.88,1325.11,1326.59,1857492,2467976357,12530,0.0015,0.9792323709,1666459439502,1666459439502,-0.007,38.684,31.8178,11.1765,1,1328.661
573,600519.XSHG,600519,贵州茅台,XSHG,2020-05-15,1326.59,1326.59,1329.0,1333.5,1301.88,1313.0,2639808,3469736812,17170,0.0021,0.9792323709,1649387711400,1649387711400,-0.0102,38.2877,31.4918,11.062,1,1314.39
574,600519.XSHG,600519,贵州茅台,XSHG,2020-05-18,1313.0,1313.0,1306.0,1351.5,1305.13,1346.21,3436211,4587989708,19271,0.0027,0.9792323709,1691106040338,1691106040338,0.0253,39.2561,32.2884,11.3418,1,1335.189
575,600519.XSHG,600519,贵州茅台,XSHG,2020-05-19,1346.21,1346.21,1364.0,1364.0,1338.0,1346.11,2478746,3342210487,13509,0.002,0.9792323709,1690980420558,1690980420558,-0.0001,39.2532,32.286,11.3409,1,1348.347
576,600519.XSHG,600519,贵州茅台,XSHG,2020-05-20,1346.11,1346.11,1346.11,1359.18,1336.81,1351.0,2118340,2859455106,13324,0.0017,0.9792323709,1697123227800,1697123227800,0.0036,39.3958,32.4033,11.3821,1,1349.857
577,600519.XSHG,600519,贵州茅台,XSHG,2020-05-21,1351.0,1351.0,1355.0,1371.96,1352.86,1366.1,2305158,3147105462,14260,0.0018,0.9792323709,1716091814580,1716091814580,0.0112,39.8361,32.7654,11.5094,1,1365.245
578,600519.XSHG,600519,贵州茅台,XSHG,2020-05-22,1366.1,1366.1,1366.0,1366.1,1322.88,1328.2,3442746,4608696074,22327,0.0027,0.9792323709,1668481917960,1668481917960,-0.0277,38.7309,31.8564,11.19,1,1338.669
579,600519.XSHG,600519,贵州茅台,XSHG,2020-05-25,1328.2,1328.2,1330.0,1366.58,1321.0,1362.9,3156100,4260387678,21129,0.0025,0.9792323709,1712071981620,1712071981620,0.0261,39.7428,32.6887,11.4824,1,1349.89
580,600519.XSHG,600519,贵州茅台,XSHG,2020-05-26,1362.9,1362.9,1369.88,1369.95,1355.0,1358.0,2247019,3056188321,13841,0.0018,0.9792323709,1705916612400,1705916612400,-0.0036,39.5999,32.5711,11.4411,1,1360.108
581,600519.XSHG,600519,贵州茅台,XSHG,2020-05-27,1358.0,1358.0,1359.0,1360.0,1333.0,1338.0,2677741,3596654307,16530,0.0021,0.9792323709,1680792656400,1680792656400,-0.0147,39.0167,32.0915,11.2726,1,1343.167
582,600519.XSHG,600519,贵州茅台,XSHG,2020-05-28,1338.0,1338.0,1337.97,1346.94,1321.13,1344.0,2648591,3536546893,15684,0.0021,0.9792323709,1688329843200,1688329843200,0.0045,39.1917,32.2354,11.3232,1,1335.256
583,600519.XSHG,600519,贵州茅台,XSHG,2020-05-29,1344.0,1344.0,1332.1,1369.98,1332.1,1366.6,3044435,4144247222,19514,0.0024,0.9792323709,1716719913480,1716719913480,0.0168,39.8507,32.7774,11.5136,1,1361.253
584,600519.XSHG,600519,贵州茅台,XSHG,2020-06-01,1366.6,1366.6,1381.0,1420.1,1381.0,1419.5,3547976,4986178912,22375,0.0028,0.9792323709,1783172777100,1783172777100,0.0387,41.3933,34.0462,11.9593,1,1405.359
585,600519.XSHG,600519,贵州茅台,XSHG,2020-06-02,1419.5,1419.5,1416.01,1427.9,1406.66,1410.71,2596010,3679210598,16702,0.0021,0.9792323709,1772130798438,1772130798438,-0.0062,41.1369,33.8354,11.8852,1,1417.256
586,600519.XSHG,600519,贵州茅台,XSHG,2020-06-03,1410.71,1410.71,1415.0,1417.5,1395.77,1399.3,2355736,3308382799,17569,0.0019,0.9792323709,1757797581540,1757797581540,-0.0081,40.8042,33.5617,11.7891,1,1404.395
587,600519.XSHG,600519,贵州茅台,XSHG,2020-06-04,1399.3,1399.3,1396.0,1411.0,1396.0,1407.99,1803741,2534459742,12043,0.0014,0.9792323709,1768713940422,1768713940422,0.0062,41.0576,33.7701,11.8623,1,1405.113
588,600519.XSHG,600519,贵州茅台,XSHG,2020-06-05,1407.99,1407.99,1405.25,1428.88,1401.08,1425.0,1834706,2597524609,12312,0.0015,0.9792323709,1790081865000,1790081865000,0.0121,41.5537,34.1781,12.0056,1,1415.772
589,600519.XSHG,600519,贵州茅台,XSHG,2020-06-08,1425.0,1425.0,1425.0,1435.0,1402.01,1406.1,2930045,4145298455,19812,0.0023,0.9792323709,1766339726580,1766339726580,-0.0133,41.0025,33.7248,11.8464,1,1414.756
590,600519.XSHG,600519,贵州茅台,XSHG,2020-06-09,1406.1,1406.1,1408.0,1425.0,1400.68,1416.55,2261191,3199849660,14769,0.0018,0.9792323709,1779466993590,1779466993590,0.0074,41.3072,33.9755,11.9344,1,1415.117
591,600519.XSHG,600519,贵州茅台,XSHG,2020-06-10,1416.55,1416.55,1425.0,1433.33,1417.0,1423.66,2270074,3234843851,14316,0.0018,0.9792323709,1788398559948,1788398559948,0.005,41.5146,34.146,11.9943,1,1424.995
592,600519.XSHG,600519,贵州茅台,XSHG,2020-06-11,1423.66,1423.66,1411.01,1417.99,1396.99,1400.46,3071171,4314846228,19608,0.0024,0.9792323709,1759254770988,1759254770988,-0.0163,40.8381,33.5895,11.7988,1,1404.951
593,600519.XSHG,600519,贵州茅台,XSHG,2020-06-12,1400.46,1400.46,1387.17,1416.37,1383.31,1416.37,2842742,3992323389,17223,0.0023,0.9792323709,1779240877986,1779240877986,0.0114,41.302,33.9711,11.9329,1,1404.392
594,600519.XSHG,600519,贵州茅台,XSHG,2020-06-15,1416.37,1416.37,1402.0,1411.6,1381.0,1383.0,3461541,4819512189,24144,0.0028,0.9792323709,1737321557400,1737321557400,-0.0236,40.3289,33.1708,11.6517,1,1392.303
595,600519.XSHG,600519,贵州茅台,XSHG,2020-06-16,1383.0,1383.0,1398.5,1414.0,1393.13,1403.88,2920664,4099718932,22929,0.0023,0.9792323709,1763550967464,1763550967464,0.0151,40.9378,33.6716,11.8277,1,1403.694
596,600519.XSHG,600519,贵州茅台,XSHG,2020-06-17,1403.88,1403.88,1411.86,1411.9,1395.02,1405.0,1945307,2730097120,13590,0.0015,0.9792323709,1764957909000,1764957909000,0.0008,40.9704,33.6984,11.8371,1,1403.427
597,600519.XSHG,600519,贵州茅台,XSHG,2020-06-18,1405.0,1405.0,1404.9,1413.2,1400.1,1413.0,2101041,2956800081,14424,0.0017,0.9792323709,1775007491400,1775007491400,0.0057,41.2037,33.8903,11.9045,1,1407.302
598,600519.XSHG,600519,贵州茅台,XSHG,2020-06-19,1413.0,1413.0,1420.0,1445.2,1415.1,1439.84,3895833,5603232657,23435,0.0031,0.9792323709,1808723840352,1808723840352,0.019,41.9864,34.5341,12.1306,1,1438.263
599,600519.XSHG,600519,贵州茅台,XSHG,2020-06-22,1439.84,1439.84,1435.1,1443.89,1433.2,1439.0,2324700,3343536637,15840,0.0019,0.9792323709,1807668634200,1807668634200,-0.0006,41.9619,34.5139,12.1235,1,1438.266
600,600519.XSHG,600519,贵州茅台,XSHG,2020-06-23,1439.0,1439.0,1435.0,1482.0,1433.52,1474.5,3393426,4963194685,19052,0.0027,0.9792323709,1852263656100,1852263656100,0.0247,42.9971,35.3654,12.4226,1,1462.591
601,600519.XSHG,600519,贵州茅台,XSHG,2020-06-24,1457.48,1474.5,1463.6,1465.71,1445.0,1460.01,2513899,3663537115,15528,0.002,0.9906709194,1834061349978,1834061349978,0.0017,42.5746,35.0178,12.3005,1,1457.313
602,600519.XSHG,600519,贵州茅台,XSHG,2020-06-29,1460.01,1460.01,1448.0,1466.0,1437.01,1463.17,2808061,4064048236,17947,0.0022,0.9906709194,1838030935026,1838030935026,0.0022,42.6667,35.0936,12.3272,1,1447.279
603,600519.XSHG,600519,贵州茅台,XSHG,2020-06-30,1463.17,1463.17,1463.12,1468.98,1455.12,1462.88,2244614,3281641199,12994,0.0018,0.9906709194,1837666637664,1837666637664,-0.0002,42.6582,35.0867,12.3247,1,1462.007
604,600519.XSHG,600519,贵州茅台,XSHG,2020-07-01,1462.88,1462.88,1468.0,1506.1,1464.02,1494.27,3868249,5759640251,20775,0.0031,0.9906709194,1877098686606,1877098686606,0.0215,43.5736,35.8395,12.5892,1,1488.953
605,600519.XSHG,600519,贵州茅台,XSHG,2020-07-02,1494.27,1494.27,1499.0,1550.9,1495.0,1544.0,4588372,7014289615,29391,0.0037,0.9906709194,1939569403200,1939569403200,0.0333,45.0237,37.0323,13.0082,1,1528.71
606,600519.XSHG,600519,贵州茅台,XSHG,2020-07-03,1544.0,1544.0,1550.0,1552.5,1516.88,1541.79,3512581,5395637032,23758,0.0028,0.9906709194,1936793206062,1936793206062,-0.0014,44.9593,36.9793,12.9895,1,1536.089
607,600519.XSHG,600519,贵州茅台,XSHG,2020-07-06,1541.79,1541.79,1538.0,1616.0,1531.81,1600.0,5182196,8228068998,33210,0.0041,0.9906709194,2009916480000,2009916480000,0.0378,46.6567,38.3754,13.48,1,1587.757
608,600519.XSHG,600519,贵州茅台,XSHG,2020-07-07,1600.0,1600.0,1603.09,1744.82,1601.0,1688.0,6666393,11219852098,41503,0.0053,0.9906709194,2120461886400,2120461886400,0.055,49.2229,40.4861,14.2214,1,1683.047
